0,76,76,133,23
0,62,60,168,-63
0,46,44,160,-28
0,34,34,88,96
0,37,37,0,133
0,30,29,-140,149
0,35,36,-177,157
0,46,48,-160,171
0,56,57,-93,154
0,57,57,25,89
0,58,58,123,62
0,56,55,173,71
0,52,52,160,58
0,51,51,126,138
0,53,53,139,160
0,54,54,139,171
0,54,54,174,149
0,53,53,187,146
0,52,52,189,155
0,52,52,181,172
0,52,52,170,177
0,53,53,169,175
0,53,53,180,171
0,53,53,186,174
0,53,53,182,173
0,53,53,183,177
0,53,53,187,177
0,53,53,179,180
0,54,54,185,178
0,54,54,182,160
0,54,54,181,159
0,54,54,184,157
0,55,55,183,155
0,54,54,185,148
0,55,55,188,146
0,55,55,182,143
0,54,54,179,121
0,53,53,167,130
0,51,52,155,160
0,52,52,161,163
0,52,52,149,162
0,52,52,159,155
0,52,52,149,157
0,52,52,153,162
0,52,52,150,168
0,53,53,140,167
0,53,53,154,166
0,53,53,169,163
0,53,53,176,164
0,53,53,180,165
0,52,52,176,169
0,50,50,167,167
0,50,50,151,170
0,53,53,131,171
0,56,56,137,151
0,55,55,164,116
0,53,53,177,115
0,53,53,169,138
0,53,53,162,154
0,53,53,169,166
0,52,53,163,174
0,53,53,156,169
0,53,53,164,162
0,54,54,166,167
0,54,54,173,161
0,53,53,179,139
0,53,53,174,150
0,53,53,169,159
0,53,53,168,166
0,53,53,171,166
0,52,52,175,169
0,51,51,168,169
0,52,52,154,168
0,52,53,157,170
0,53,53,162,170
0,53,52,174,157
0,52,52,173,163
0,52,52,160,164
0,52,52,157,163
0,52,52,161,168
0,52,53,166,168
0,52,52,176,161
0,52,52,162,170
0,52,51,168,172
0,52,52,169,170
0,52,52,169,165
0,52,52,168,170
0,54,54,151,166
0,54,55,170,162
0,54,53,177,135
0,53,53,182,123
0,52,52,170,141
0,52,51,159,153
0,51,51,152,158
0,53,52,138,160
0,53,53,140,160
0,53,53,157,157
0,52,52,166,161
0,52,52,172,159
0,52,52,168,165
0,53,53,156,167
0,53,53,160,164
0,53,53,157,160
0,53,53,167,161
0,53,53,171,161
0,53,54,178,146
0,53,53,181,150
0,53,53,179,157
0,53,53,176,163
0,53,53,172,170
0,52,52,174,174
0,51,51,170,175
0,50,50,152,173
0,52,52,128,168
0,53,53,137,171
0,53,53,155,165
0,55,55,171,156
0,55,55,180,147
0,54,54,183,135
0,52,51,174,159
0,49,48,149,168
0,48,48,114,173
0,48,48,87,171
0,50,50,84,164
0,51,51,98,168
0,53,53,109,166
0,55,55,148,156
0,65,66,172,125
0,82,84,178,90
0,93,93,180,-44
